,integration_datetime,region_id,match_id
531,2022-12-05 09:34:57.924985,oc1,552017019
532,2022-12-05 09:34:57.924985,oc1,552016229
533,2022-12-05 09:34:57.924985,oc1,552015693
534,2022-12-05 09:34:57.924985,oc1,552016318
535,2022-12-05 09:34:58.768128,tr1,1358802124
536,2022-12-05 09:34:58.768128,tr1,1358800574
537,2022-12-05 09:34:58.768128,tr1,1358802177
538,2022-12-05 09:34:58.768128,tr1,1358802206
539,2022-12-05 09:34:58.768128,tr1,1358801604
540,2022-12-05 09:34:59.115024,jp1,377256898
541,2022-12-05 09:34:59.115024,jp1,377257519
542,2022-12-05 09:34:59.115024,jp1,377257604
543,2022-12-05 09:34:59.115024,jp1,377257624
544,2022-12-05 09:34:59.115024,jp1,377256851
545,2022-12-05 09:35:00.608761,kr,6245607791
546,2022-12-05 09:35:00.608761,kr,6245601674
547,2022-12-05 09:35:00.608761,kr,6245608450
548,2022-12-05 09:35:00.608761,kr,6245602781
549,2022-12-05 09:35:00.608761,kr,6245604338
550,2022-12-05 09:35:02.238949,euw1,6176589556
551,2022-12-05 09:35:02.238949,euw1,6176582287
552,2022-12-05 09:35:02.238949,euw1,6176584674
553,2022-12-05 09:35:02.238949,euw1,6176585645
554,2022-12-05 09:35:02.238949,euw1,6176583850
555,2022-12-05 09:35:02.586764,br1,2639265127
556,2022-12-05 09:35:02.586764,br1,2639263279
557,2022-12-05 09:35:02.586764,br1,2639261500
558,2022-12-05 09:35:02.586764,br1,2639262452
559,2022-12-05 09:35:02.586764,br1,2639267062
560,2022-12-05 09:35:03.247887,eun1,3268298650
561,2022-12-05 09:35:03.247887,eun1,3268295761
562,2022-12-05 09:35:03.247887,eun1,3268299210
563,2022-12-05 09:35:03.247887,eun1,3268297650
564,2022-12-05 09:35:03.247887,eun1,3268296060
